team_abbrev,home_away,lineup_id,lineup,player_1,player_2,player_3,player_4,player_5,start_elapsed_seconds,end_elapsed_seconds,duration_seconds,duration_minutes,start_home_score,start_away_score,end_home_score,end_away_score,points_for,points_against,plus_minus,reason_closed,three_player_group_id,three_player_group,group_player_1,group_player_2,group_player_3
TOR,home,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes,Julie Allemand,Marina Mabrey,Nyara Sabally,Temi Fagbenle,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Brittney Sykes || Julie Allemand || Marina Mabrey,Brittney Sykes | Julie Allemand | Marina Mabrey,Brittney Sykes,Julie Allemand,Marina Mabrey
TOR,home,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes,Julie Allemand,Marina Mabrey,Nyara Sabally,Temi Fagbenle,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Brittney Sykes || Julie Allemand || Nyara Sabally,Brittney Sykes | Julie Allemand | Nyara Sabally,Brittney Sykes,Julie Allemand,Nyara Sabally
TOR,home,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes,Julie Allemand,Marina Mabrey,Nyara Sabally,Temi Fagbenle,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Brittney Sykes || Julie Allemand || Temi Fagbenle,Brittney Sykes | Julie Allemand | Temi Fagbenle,Brittney Sykes,Julie Allemand,Temi Fagbenle
TOR,home,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes,Julie Allemand,Marina Mabrey,Nyara Sabally,Temi Fagbenle,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Brittney Sykes || Marina Mabrey || Nyara Sabally,Brittney Sykes | Marina Mabrey | Nyara Sabally,Brittney Sykes,Marina Mabrey,Nyara Sabally
TOR,home,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes,Julie Allemand,Marina Mabrey,Nyara Sabally,Temi Fagbenle,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Brittney Sykes || Marina Mabrey || Temi Fagbenle,Brittney Sykes | Marina Mabrey | Temi Fagbenle,Brittney Sykes,Marina Mabrey,Temi Fagbenle
TOR,home,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes,Julie Allemand,Marina Mabrey,Nyara Sabally,Temi Fagbenle,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Brittney Sykes || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Nyara Sabally | Temi Fagbenle,Brittney Sykes,Nyara Sabally,Temi Fagbenle
TOR,home,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes,Julie Allemand,Marina Mabrey,Nyara Sabally,Temi Fagbenle,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Julie Allemand || Marina Mabrey || Nyara Sabally,Julie Allemand | Marina Mabrey | Nyara Sabally,Julie Allemand,Marina Mabrey,Nyara Sabally
TOR,home,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes,Julie Allemand,Marina Mabrey,Nyara Sabally,Temi Fagbenle,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Julie Allemand || Marina Mabrey || Temi Fagbenle,Julie Allemand | Marina Mabrey | Temi Fagbenle,Julie Allemand,Marina Mabrey,Temi Fagbenle
TOR,home,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes,Julie Allemand,Marina Mabrey,Nyara Sabally,Temi Fagbenle,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Julie Allemand || Nyara Sabally || Temi Fagbenle,Julie Allemand | Nyara Sabally | Temi Fagbenle,Julie Allemand,Nyara Sabally,Temi Fagbenle
TOR,home,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes,Julie Allemand,Marina Mabrey,Nyara Sabally,Temi Fagbenle,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Marina Mabrey || Nyara Sabally || Temi Fagbenle,Marina Mabrey | Nyara Sabally | Temi Fagbenle,Marina Mabrey,Nyara Sabally,Temi Fagbenle
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Cassandre Prosper || Georgia Amoore || Kiki Iriafen,Cassandre Prosper | Georgia Amoore | Kiki Iriafen,Cassandre Prosper,Georgia Amoore,Kiki Iriafen
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Cassandre Prosper || Georgia Amoore || Shakira Austin,Cassandre Prosper | Georgia Amoore | Shakira Austin,Cassandre Prosper,Georgia Amoore,Shakira Austin
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Cassandre Prosper || Georgia Amoore || Sonia Citron,Cassandre Prosper | Georgia Amoore | Sonia Citron,Cassandre Prosper,Georgia Amoore,Sonia Citron
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Cassandre Prosper || Kiki Iriafen || Shakira Austin,Cassandre Prosper | Kiki Iriafen | Shakira Austin,Cassandre Prosper,Kiki Iriafen,Shakira Austin
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Cassandre Prosper || Kiki Iriafen || Sonia Citron,Cassandre Prosper | Kiki Iriafen | Sonia Citron,Cassandre Prosper,Kiki Iriafen,Sonia Citron
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Cassandre Prosper || Shakira Austin || Sonia Citron,Cassandre Prosper | Shakira Austin | Sonia Citron,Cassandre Prosper,Shakira Austin,Sonia Citron
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Georgia Amoore || Kiki Iriafen || Shakira Austin,Georgia Amoore | Kiki Iriafen | Shakira Austin,Georgia Amoore,Kiki Iriafen,Shakira Austin
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Georgia Amoore || Kiki Iriafen || Sonia Citron,Georgia Amoore | Kiki Iriafen | Sonia Citron,Georgia Amoore,Kiki Iriafen,Sonia Citron
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Georgia Amoore || Shakira Austin || Sonia Citron,Georgia Amoore | Shakira Austin | Sonia Citron,Georgia Amoore,Shakira Austin,Sonia Citron
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,0.0,0.0,6.0,6.0,6.0,6.0,0.0,Substitution,Kiki Iriafen || Shakira Austin || Sonia Citron,Kiki Iriafen | Shakira Austin | Sonia Citron,Kiki Iriafen,Shakira Austin,Sonia Citron
TOR,home,Brittney Sykes || Julie Allemand || Maria Conde || Marina Mabrey || Temi Fagbenle,Brittney Sykes | Julie Allemand | Maria Conde | Marina Mabrey | Temi Fagbenle,Brittney Sykes,Julie Allemand,Maria Conde,Marina Mabrey,Temi Fagbenle,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,0.0,7.0,-7.0,Substitution,Brittney Sykes || Julie Allemand || Maria Conde,Brittney Sykes | Julie Allemand | Maria Conde,Brittney Sykes,Julie Allemand,Maria Conde
TOR,home,Brittney Sykes || Julie Allemand || Maria Conde || Marina Mabrey || Temi Fagbenle,Brittney Sykes | Julie Allemand | Maria Conde | Marina Mabrey | Temi Fagbenle,Brittney Sykes,Julie Allemand,Maria Conde,Marina Mabrey,Temi Fagbenle,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,0.0,7.0,-7.0,Substitution,Brittney Sykes || Julie Allemand || Marina Mabrey,Brittney Sykes | Julie Allemand | Marina Mabrey,Brittney Sykes,Julie Allemand,Marina Mabrey
TOR,home,Brittney Sykes || Julie Allemand || Maria Conde || Marina Mabrey || Temi Fagbenle,Brittney Sykes | Julie Allemand | Maria Conde | Marina Mabrey | Temi Fagbenle,Brittney Sykes,Julie Allemand,Maria Conde,Marina Mabrey,Temi Fagbenle,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,0.0,7.0,-7.0,Substitution,Brittney Sykes || Julie Allemand || Temi Fagbenle,Brittney Sykes | Julie Allemand | Temi Fagbenle,Brittney Sykes,Julie Allemand,Temi Fagbenle
TOR,home,Brittney Sykes || Julie Allemand || Maria Conde || Marina Mabrey || Temi Fagbenle,Brittney Sykes | Julie Allemand | Maria Conde | Marina Mabrey | Temi Fagbenle,Brittney Sykes,Julie Allemand,Maria Conde,Marina Mabrey,Temi Fagbenle,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,0.0,7.0,-7.0,Substitution,Brittney Sykes || Maria Conde || Marina Mabrey,Brittney Sykes | Maria Conde | Marina Mabrey,Brittney Sykes,Maria Conde,Marina Mabrey
TOR,home,Brittney Sykes || Julie Allemand || Maria Conde || Marina Mabrey || Temi Fagbenle,Brittney Sykes | Julie Allemand | Maria Conde | Marina Mabrey | Temi Fagbenle,Brittney Sykes,Julie Allemand,Maria Conde,Marina Mabrey,Temi Fagbenle,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,0.0,7.0,-7.0,Substitution,Brittney Sykes || Maria Conde || Temi Fagbenle,Brittney Sykes | Maria Conde | Temi Fagbenle,Brittney Sykes,Maria Conde,Temi Fagbenle
TOR,home,Brittney Sykes || Julie Allemand || Maria Conde || Marina Mabrey || Temi Fagbenle,Brittney Sykes | Julie Allemand | Maria Conde | Marina Mabrey | Temi Fagbenle,Brittney Sykes,Julie Allemand,Maria Conde,Marina Mabrey,Temi Fagbenle,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,0.0,7.0,-7.0,Substitution,Brittney Sykes || Marina Mabrey || Temi Fagbenle,Brittney Sykes | Marina Mabrey | Temi Fagbenle,Brittney Sykes,Marina Mabrey,Temi Fagbenle
TOR,home,Brittney Sykes || Julie Allemand || Maria Conde || Marina Mabrey || Temi Fagbenle,Brittney Sykes | Julie Allemand | Maria Conde | Marina Mabrey | Temi Fagbenle,Brittney Sykes,Julie Allemand,Maria Conde,Marina Mabrey,Temi Fagbenle,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,0.0,7.0,-7.0,Substitution,Julie Allemand || Maria Conde || Marina Mabrey,Julie Allemand | Maria Conde | Marina Mabrey,Julie Allemand,Maria Conde,Marina Mabrey
TOR,home,Brittney Sykes || Julie Allemand || Maria Conde || Marina Mabrey || Temi Fagbenle,Brittney Sykes | Julie Allemand | Maria Conde | Marina Mabrey | Temi Fagbenle,Brittney Sykes,Julie Allemand,Maria Conde,Marina Mabrey,Temi Fagbenle,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,0.0,7.0,-7.0,Substitution,Julie Allemand || Maria Conde || Temi Fagbenle,Julie Allemand | Maria Conde | Temi Fagbenle,Julie Allemand,Maria Conde,Temi Fagbenle
TOR,home,Brittney Sykes || Julie Allemand || Maria Conde || Marina Mabrey || Temi Fagbenle,Brittney Sykes | Julie Allemand | Maria Conde | Marina Mabrey | Temi Fagbenle,Brittney Sykes,Julie Allemand,Maria Conde,Marina Mabrey,Temi Fagbenle,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,0.0,7.0,-7.0,Substitution,Julie Allemand || Marina Mabrey || Temi Fagbenle,Julie Allemand | Marina Mabrey | Temi Fagbenle,Julie Allemand,Marina Mabrey,Temi Fagbenle
TOR,home,Brittney Sykes || Julie Allemand || Maria Conde || Marina Mabrey || Temi Fagbenle,Brittney Sykes | Julie Allemand | Maria Conde | Marina Mabrey | Temi Fagbenle,Brittney Sykes,Julie Allemand,Maria Conde,Marina Mabrey,Temi Fagbenle,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,0.0,7.0,-7.0,Substitution,Maria Conde || Marina Mabrey || Temi Fagbenle,Maria Conde | Marina Mabrey | Temi Fagbenle,Maria Conde,Marina Mabrey,Temi Fagbenle
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,7.0,0.0,7.0,Substitution,Cassandre Prosper || Georgia Amoore || Kiki Iriafen,Cassandre Prosper | Georgia Amoore | Kiki Iriafen,Cassandre Prosper,Georgia Amoore,Kiki Iriafen
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,7.0,0.0,7.0,Substitution,Cassandre Prosper || Georgia Amoore || Shakira Austin,Cassandre Prosper | Georgia Amoore | Shakira Austin,Cassandre Prosper,Georgia Amoore,Shakira Austin
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,7.0,0.0,7.0,Substitution,Cassandre Prosper || Georgia Amoore || Sonia Citron,Cassandre Prosper | Georgia Amoore | Sonia Citron,Cassandre Prosper,Georgia Amoore,Sonia Citron
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,7.0,0.0,7.0,Substitution,Cassandre Prosper || Kiki Iriafen || Shakira Austin,Cassandre Prosper | Kiki Iriafen | Shakira Austin,Cassandre Prosper,Kiki Iriafen,Shakira Austin
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,7.0,0.0,7.0,Substitution,Cassandre Prosper || Kiki Iriafen || Sonia Citron,Cassandre Prosper | Kiki Iriafen | Sonia Citron,Cassandre Prosper,Kiki Iriafen,Sonia Citron
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,7.0,0.0,7.0,Substitution,Cassandre Prosper || Shakira Austin || Sonia Citron,Cassandre Prosper | Shakira Austin | Sonia Citron,Cassandre Prosper,Shakira Austin,Sonia Citron
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,7.0,0.0,7.0,Substitution,Georgia Amoore || Kiki Iriafen || Shakira Austin,Georgia Amoore | Kiki Iriafen | Shakira Austin,Georgia Amoore,Kiki Iriafen,Shakira Austin
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,7.0,0.0,7.0,Substitution,Georgia Amoore || Kiki Iriafen || Sonia Citron,Georgia Amoore | Kiki Iriafen | Sonia Citron,Georgia Amoore,Kiki Iriafen,Sonia Citron
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,7.0,0.0,7.0,Substitution,Georgia Amoore || Shakira Austin || Sonia Citron,Georgia Amoore | Shakira Austin | Sonia Citron,Georgia Amoore,Shakira Austin,Sonia Citron
WSH,away,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,Shakira Austin,Sonia Citron,200.0,278.0,78.0,1.3,6.0,6.0,6.0,13.0,7.0,0.0,7.0,Substitution,Kiki Iriafen || Shakira Austin || Sonia Citron,Kiki Iriafen | Shakira Austin | Sonia Citron,Kiki Iriafen,Shakira Austin,Sonia Citron
TOR,home,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes,Julie Allemand,Kia Nurse,Maria Conde,Teonni Key,278.0,371.0,93.0,1.55,6.0,13.0,6.0,13.0,0.0,0.0,0.0,Substitution,Brittney Sykes || Julie Allemand || Kia Nurse,Brittney Sykes | Julie Allemand | Kia Nurse,Brittney Sykes,Julie Allemand,Kia Nurse
TOR,home,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes,Julie Allemand,Kia Nurse,Maria Conde,Teonni Key,278.0,371.0,93.0,1.55,6.0,13.0,6.0,13.0,0.0,0.0,0.0,Substitution,Brittney Sykes || Julie Allemand || Maria Conde,Brittney Sykes | Julie Allemand | Maria Conde,Brittney Sykes,Julie Allemand,Maria Conde
TOR,home,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes,Julie Allemand,Kia Nurse,Maria Conde,Teonni Key,278.0,371.0,93.0,1.55,6.0,13.0,6.0,13.0,0.0,0.0,0.0,Substitution,Brittney Sykes || Julie Allemand || Teonni Key,Brittney Sykes | Julie Allemand | Teonni Key,Brittney Sykes,Julie Allemand,Teonni Key
TOR,home,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes,Julie Allemand,Kia Nurse,Maria Conde,Teonni Key,278.0,371.0,93.0,1.55,6.0,13.0,6.0,13.0,0.0,0.0,0.0,Substitution,Brittney Sykes || Kia Nurse || Maria Conde,Brittney Sykes | Kia Nurse | Maria Conde,Brittney Sykes,Kia Nurse,Maria Conde
TOR,home,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes,Julie Allemand,Kia Nurse,Maria Conde,Teonni Key,278.0,371.0,93.0,1.55,6.0,13.0,6.0,13.0,0.0,0.0,0.0,Substitution,Brittney Sykes || Kia Nurse || Teonni Key,Brittney Sykes | Kia Nurse | Teonni Key,Brittney Sykes,Kia Nurse,Teonni Key
TOR,home,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes,Julie Allemand,Kia Nurse,Maria Conde,Teonni Key,278.0,371.0,93.0,1.55,6.0,13.0,6.0,13.0,0.0,0.0,0.0,Substitution,Brittney Sykes || Maria Conde || Teonni Key,Brittney Sykes | Maria Conde | Teonni Key,Brittney Sykes,Maria Conde,Teonni Key
TOR,home,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes,Julie Allemand,Kia Nurse,Maria Conde,Teonni Key,278.0,371.0,93.0,1.55,6.0,13.0,6.0,13.0,0.0,0.0,0.0,Substitution,Julie Allemand || Kia Nurse || Maria Conde,Julie Allemand | Kia Nurse | Maria Conde,Julie Allemand,Kia Nurse,Maria Conde
TOR,home,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes,Julie Allemand,Kia Nurse,Maria Conde,Teonni Key,278.0,371.0,93.0,1.55,6.0,13.0,6.0,13.0,0.0,0.0,0.0,Substitution,Julie Allemand || Kia Nurse || Teonni Key,Julie Allemand | Kia Nurse | Teonni Key,Julie Allemand,Kia Nurse,Teonni Key
TOR,home,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes,Julie Allemand,Kia Nurse,Maria Conde,Teonni Key,278.0,371.0,93.0,1.55,6.0,13.0,6.0,13.0,0.0,0.0,0.0,Substitution,Julie Allemand || Maria Conde || Teonni Key,Julie Allemand | Maria Conde | Teonni Key,Julie Allemand,Maria Conde,Teonni Key
TOR,home,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes,Julie Allemand,Kia Nurse,Maria Conde,Teonni Key,278.0,371.0,93.0,1.55,6.0,13.0,6.0,13.0,0.0,0.0,0.0,Substitution,Kia Nurse || Maria Conde || Teonni Key,Kia Nurse | Maria Conde | Teonni Key,Kia Nurse,Maria Conde,Teonni Key
WSH,away,Alex Wilson || Angela Dugalic || Lauren Betts || Rori Harmon || Sonia Citron,Alex Wilson | Angela Dugalic | Lauren Betts | Rori Harmon | Sonia Citron,Alex Wilson,Angela Dugalic,Lauren Betts,Rori Harmon,Sonia Citron,278.0,371.0,93.0,1.55,6.0,13.0,6.0,13.0,0.0,0.0,0.0,Substitution,Alex Wilson || Angela Dugalic || Lauren Betts,Alex Wilson | Angela Dugalic | Lauren Betts,Alex Wilson,Angela Dugalic,Lauren Betts
WSH,away,Alex Wilson || Angela Dugalic || Lauren Betts || Rori Harmon || Sonia Citron,Alex Wilson | Angela Dugalic | Lauren Betts | Rori Harmon | Sonia Citron,Alex Wilson,Angela Dugalic,Lauren Betts,Rori Harmon,Sonia Citron,278.0,371.0,93.0,1.55,6.0,13.0,6.0,13.0,0.0,0.0,0.0,Substitution,Alex Wilson || Angela Dugalic || Rori Harmon,Alex Wilson | Angela Dugalic | Rori Harmon,Alex Wilson,Angela Dugalic,Rori Harmon
