game_id,play_id,sequence_number,period,period_display,clock,seconds_remaining_in_period,elapsed_seconds,text,home_score,away_score,scoring_play,score_value,shooting_play,wallclock,team_id,team_name,team_short_name,team_abbrev,home_away,play_type_id,play_type_text,x,y,primary_player,secondary_player,assist_player,steal_player,block_player,sub_in,sub_out,rebound_player,foul_player,turnover_player,jumpball_player_1,jumpball_player_2,possession_gained_by,event_category,shot_result,shot_distance,shot_type,previous_home_score,previous_away_score,points_home,points_away,scoring_team,score_margin_home,score_margin_abs,lead_team,game_time_label,TOR_lineup_before,TOR_lineup_after,TOR_lineup_id_before,TOR_lineup_id_after,TOR_three_player_groups_before,WSH_lineup_before,WSH_lineup_after,WSH_lineup_id_before,WSH_lineup_id_after,WSH_three_player_groups_before,home_lineup_before,home_lineup_after,away_lineup_before,away_lineup_after,event_team_lineup_before
401856891,40185689146,46,1,1st Quarter,6:40,400.0,200.0,Maria Conde enters the game for Nyara Sabally,6,6,False,0,False,2026-05-08T23:41:02Z,131935,Toronto Tempo,,TOR,home,584,Substitution,,,Maria Conde,Nyara Sabally,,,,Maria Conde,Nyara Sabally,,,,,,,Substitution,,,,6.0,6.0,0.0,0.0,,0,0,Tie,Q1 6:40,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Maria Conde | Marina Mabrey | Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes || Julie Allemand || Maria Conde || Marina Mabrey || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey; Brittney Sykes | Julie Allemand | Nyara Sabally; Brittney Sykes | Julie Allemand | Temi Fagbenle; Brittney Sykes | Marina Mabrey | Nyara Sabally; Brittney Sykes | Marina Mabrey | Temi Fagbenle; Brittney Sykes | Nyara Sabally | Temi Fagbenle; Julie Allemand | Marina Mabrey | Nyara Sabally; Julie Allemand | Marina Mabrey | Temi Fagbenle; Julie Allemand | Nyara Sabally | Temi Fagbenle; Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen; Cassandre Prosper | Georgia Amoore | Shakira Austin; Cassandre Prosper | Georgia Amoore | Sonia Citron; Cassandre Prosper | Kiki Iriafen | Shakira Austin; Cassandre Prosper | Kiki Iriafen | Sonia Citron; Cassandre Prosper | Shakira Austin | Sonia Citron; Georgia Amoore | Kiki Iriafen | Shakira Austin; Georgia Amoore | Kiki Iriafen | Sonia Citron; Georgia Amoore | Shakira Austin | Sonia Citron; Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Maria Conde | Marina Mabrey | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle
401856891,40185689165,65,1,1st Quarter,5:22,322.0,278.0,Teonni Key enters the game for Marina Mabrey,6,13,False,0,False,2026-05-08T23:44:26Z,131935,Toronto Tempo,,TOR,home,584,Substitution,,,Teonni Key,Marina Mabrey,,,,Teonni Key,Marina Mabrey,,,,,,,Substitution,,,,6.0,13.0,0.0,0.0,,-7,7,WSH,Q1 5:22,Brittney Sykes | Julie Allemand | Maria Conde | Marina Mabrey | Temi Fagbenle,Brittney Sykes | Julie Allemand | Maria Conde | Temi Fagbenle | Teonni Key,Brittney Sykes || Julie Allemand || Maria Conde || Marina Mabrey || Temi Fagbenle,Brittney Sykes || Julie Allemand || Maria Conde || Temi Fagbenle || Teonni Key,Brittney Sykes | Julie Allemand | Maria Conde; Brittney Sykes | Julie Allemand | Marina Mabrey; Brittney Sykes | Julie Allemand | Temi Fagbenle; Brittney Sykes | Maria Conde | Marina Mabrey; Brittney Sykes | Maria Conde | Temi Fagbenle; Brittney Sykes | Marina Mabrey | Temi Fagbenle; Julie Allemand | Maria Conde | Marina Mabrey; Julie Allemand | Maria Conde | Temi Fagbenle; Julie Allemand | Marina Mabrey | Temi Fagbenle; Maria Conde | Marina Mabrey | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen; Cassandre Prosper | Georgia Amoore | Shakira Austin; Cassandre Prosper | Georgia Amoore | Sonia Citron; Cassandre Prosper | Kiki Iriafen | Shakira Austin; Cassandre Prosper | Kiki Iriafen | Sonia Citron; Cassandre Prosper | Shakira Austin | Sonia Citron; Georgia Amoore | Kiki Iriafen | Shakira Austin; Georgia Amoore | Kiki Iriafen | Sonia Citron; Georgia Amoore | Shakira Austin | Sonia Citron; Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Maria Conde | Marina Mabrey | Temi Fagbenle,Brittney Sykes | Julie Allemand | Maria Conde | Temi Fagbenle | Teonni Key,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Maria Conde | Marina Mabrey | Temi Fagbenle
401856891,40185689166,66,1,1st Quarter,5:22,322.0,278.0,Kia Nurse enters the game for Temi Fagbenle,6,13,False,0,False,2026-05-08T23:44:26Z,131935,Toronto Tempo,,TOR,home,584,Substitution,,,Kia Nurse,Temi Fagbenle,,,,Kia Nurse,Temi Fagbenle,,,,,,,Substitution,,,,6.0,13.0,0.0,0.0,,-7,7,WSH,Q1 5:22,Brittney Sykes | Julie Allemand | Maria Conde | Temi Fagbenle | Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes || Julie Allemand || Maria Conde || Temi Fagbenle || Teonni Key,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes | Julie Allemand | Maria Conde; Brittney Sykes | Julie Allemand | Temi Fagbenle; Brittney Sykes | Julie Allemand | Teonni Key; Brittney Sykes | Maria Conde | Temi Fagbenle; Brittney Sykes | Maria Conde | Teonni Key; Brittney Sykes | Temi Fagbenle | Teonni Key; Julie Allemand | Maria Conde | Temi Fagbenle; Julie Allemand | Maria Conde | Teonni Key; Julie Allemand | Temi Fagbenle | Teonni Key; Maria Conde | Temi Fagbenle | Teonni Key,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen; Cassandre Prosper | Georgia Amoore | Shakira Austin; Cassandre Prosper | Georgia Amoore | Sonia Citron; Cassandre Prosper | Kiki Iriafen | Shakira Austin; Cassandre Prosper | Kiki Iriafen | Sonia Citron; Cassandre Prosper | Shakira Austin | Sonia Citron; Georgia Amoore | Kiki Iriafen | Shakira Austin; Georgia Amoore | Kiki Iriafen | Sonia Citron; Georgia Amoore | Shakira Austin | Sonia Citron; Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Maria Conde | Temi Fagbenle | Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Maria Conde | Temi Fagbenle | Teonni Key
401856891,40185689167,67,1,1st Quarter,5:22,322.0,278.0,Rori Harmon enters the game for Shakira Austin,6,13,False,0,False,2026-05-08T23:44:26Z,16,Washington Mystics,,WSH,away,584,Substitution,,,Rori Harmon,Shakira Austin,,,,Rori Harmon,Shakira Austin,,,,,,,Substitution,,,,6.0,13.0,0.0,0.0,,-7,7,WSH,Q1 5:22,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse; Brittney Sykes | Julie Allemand | Maria Conde; Brittney Sykes | Julie Allemand | Teonni Key; Brittney Sykes | Kia Nurse | Maria Conde; Brittney Sykes | Kia Nurse | Teonni Key; Brittney Sykes | Maria Conde | Teonni Key; Julie Allemand | Kia Nurse | Maria Conde; Julie Allemand | Kia Nurse | Teonni Key; Julie Allemand | Maria Conde | Teonni Key; Kia Nurse | Maria Conde | Teonni Key,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Rori Harmon | Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Rori Harmon || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen; Cassandre Prosper | Georgia Amoore | Shakira Austin; Cassandre Prosper | Georgia Amoore | Sonia Citron; Cassandre Prosper | Kiki Iriafen | Shakira Austin; Cassandre Prosper | Kiki Iriafen | Sonia Citron; Cassandre Prosper | Shakira Austin | Sonia Citron; Georgia Amoore | Kiki Iriafen | Shakira Austin; Georgia Amoore | Kiki Iriafen | Sonia Citron; Georgia Amoore | Shakira Austin | Sonia Citron; Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Rori Harmon | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron
401856891,40185689168,68,1,1st Quarter,5:22,322.0,278.0,Alex Wilson enters the game for Georgia Amoore,6,13,False,0,False,2026-05-08T23:44:26Z,16,Washington Mystics,,WSH,away,584,Substitution,,,Alex Wilson,Georgia Amoore,,,,Alex Wilson,Georgia Amoore,,,,,,,Substitution,,,,6.0,13.0,0.0,0.0,,-7,7,WSH,Q1 5:22,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse; Brittney Sykes | Julie Allemand | Maria Conde; Brittney Sykes | Julie Allemand | Teonni Key; Brittney Sykes | Kia Nurse | Maria Conde; Brittney Sykes | Kia Nurse | Teonni Key; Brittney Sykes | Maria Conde | Teonni Key; Julie Allemand | Kia Nurse | Maria Conde; Julie Allemand | Kia Nurse | Teonni Key; Julie Allemand | Maria Conde | Teonni Key; Kia Nurse | Maria Conde | Teonni Key,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Rori Harmon | Sonia Citron,Alex Wilson | Cassandre Prosper | Kiki Iriafen | Rori Harmon | Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Rori Harmon || Sonia Citron,Alex Wilson || Cassandre Prosper || Kiki Iriafen || Rori Harmon || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen; Cassandre Prosper | Georgia Amoore | Rori Harmon; Cassandre Prosper | Georgia Amoore | Sonia Citron; Cassandre Prosper | Kiki Iriafen | Rori Harmon; Cassandre Prosper | Kiki Iriafen | Sonia Citron; Cassandre Prosper | Rori Harmon | Sonia Citron; Georgia Amoore | Kiki Iriafen | Rori Harmon; Georgia Amoore | Kiki Iriafen | Sonia Citron; Georgia Amoore | Rori Harmon | Sonia Citron; Kiki Iriafen | Rori Harmon | Sonia Citron,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Rori Harmon | Sonia Citron,Alex Wilson | Cassandre Prosper | Kiki Iriafen | Rori Harmon | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Rori Harmon | Sonia Citron
401856891,40185689169,69,1,1st Quarter,5:22,322.0,278.0,Lauren Betts enters the game for Cassandre Prosper,6,13,False,0,False,2026-05-08T23:44:26Z,16,Washington Mystics,,WSH,away,584,Substitution,,,Lauren Betts,Cassandre Prosper,,,,Lauren Betts,Cassandre Prosper,,,,,,,Substitution,,,,6.0,13.0,0.0,0.0,,-7,7,WSH,Q1 5:22,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse; Brittney Sykes | Julie Allemand | Maria Conde; Brittney Sykes | Julie Allemand | Teonni Key; Brittney Sykes | Kia Nurse | Maria Conde; Brittney Sykes | Kia Nurse | Teonni Key; Brittney Sykes | Maria Conde | Teonni Key; Julie Allemand | Kia Nurse | Maria Conde; Julie Allemand | Kia Nurse | Teonni Key; Julie Allemand | Maria Conde | Teonni Key; Kia Nurse | Maria Conde | Teonni Key,Alex Wilson | Cassandre Prosper | Kiki Iriafen | Rori Harmon | Sonia Citron,Alex Wilson | Kiki Iriafen | Lauren Betts | Rori Harmon | Sonia Citron,Alex Wilson || Cassandre Prosper || Kiki Iriafen || Rori Harmon || Sonia Citron,Alex Wilson || Kiki Iriafen || Lauren Betts || Rori Harmon || Sonia Citron,Alex Wilson | Cassandre Prosper | Kiki Iriafen; Alex Wilson | Cassandre Prosper | Rori Harmon; Alex Wilson | Cassandre Prosper | Sonia Citron; Alex Wilson | Kiki Iriafen | Rori Harmon; Alex Wilson | Kiki Iriafen | Sonia Citron; Alex Wilson | Rori Harmon | Sonia Citron; Cassandre Prosper | Kiki Iriafen | Rori Harmon; Cassandre Prosper | Kiki Iriafen | Sonia Citron; Cassandre Prosper | Rori Harmon | Sonia Citron; Kiki Iriafen | Rori Harmon | Sonia Citron,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Alex Wilson | Cassandre Prosper | Kiki Iriafen | Rori Harmon | Sonia Citron,Alex Wilson | Kiki Iriafen | Lauren Betts | Rori Harmon | Sonia Citron,Alex Wilson | Cassandre Prosper | Kiki Iriafen | Rori Harmon | Sonia Citron
401856891,40185689170,70,1,1st Quarter,5:22,322.0,278.0,Angela Dugalic enters the game for Kiki Iriafen,6,13,False,0,False,2026-05-08T23:44:26Z,16,Washington Mystics,,WSH,away,584,Substitution,,,Angela Dugalic,Kiki Iriafen,,,,Angela Dugalic,Kiki Iriafen,,,,,,,Substitution,,,,6.0,13.0,0.0,0.0,,-7,7,WSH,Q1 5:22,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse; Brittney Sykes | Julie Allemand | Maria Conde; Brittney Sykes | Julie Allemand | Teonni Key; Brittney Sykes | Kia Nurse | Maria Conde; Brittney Sykes | Kia Nurse | Teonni Key; Brittney Sykes | Maria Conde | Teonni Key; Julie Allemand | Kia Nurse | Maria Conde; Julie Allemand | Kia Nurse | Teonni Key; Julie Allemand | Maria Conde | Teonni Key; Kia Nurse | Maria Conde | Teonni Key,Alex Wilson | Kiki Iriafen | Lauren Betts | Rori Harmon | Sonia Citron,Alex Wilson | Angela Dugalic | Lauren Betts | Rori Harmon | Sonia Citron,Alex Wilson || Kiki Iriafen || Lauren Betts || Rori Harmon || Sonia Citron,Alex Wilson || Angela Dugalic || Lauren Betts || Rori Harmon || Sonia Citron,Alex Wilson | Kiki Iriafen | Lauren Betts; Alex Wilson | Kiki Iriafen | Rori Harmon; Alex Wilson | Kiki Iriafen | Sonia Citron; Alex Wilson | Lauren Betts | Rori Harmon; Alex Wilson | Lauren Betts | Sonia Citron; Alex Wilson | Rori Harmon | Sonia Citron; Kiki Iriafen | Lauren Betts | Rori Harmon; Kiki Iriafen | Lauren Betts | Sonia Citron; Kiki Iriafen | Rori Harmon | Sonia Citron; Lauren Betts | Rori Harmon | Sonia Citron,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Alex Wilson | Kiki Iriafen | Lauren Betts | Rori Harmon | Sonia Citron,Alex Wilson | Angela Dugalic | Lauren Betts | Rori Harmon | Sonia Citron,Alex Wilson | Kiki Iriafen | Lauren Betts | Rori Harmon | Sonia Citron
401856891,40185689195,95,1,1st Quarter,3:49,229.0,371.0,Kiki Rice enters the game for Brittney Sykes,6,13,False,0,False,2026-05-08T23:47:45Z,131935,Toronto Tempo,,TOR,home,584,Substitution,,,Kiki Rice,Brittney Sykes,,,,Kiki Rice,Brittney Sykes,,,,,,,Substitution,,,,6.0,13.0,0.0,0.0,,-7,7,WSH,Q1 3:49,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Julie Allemand | Kia Nurse | Kiki Rice | Maria Conde | Teonni Key,Brittney Sykes || Julie Allemand || Kia Nurse || Maria Conde || Teonni Key,Julie Allemand || Kia Nurse || Kiki Rice || Maria Conde || Teonni Key,Brittney Sykes | Julie Allemand | Kia Nurse; Brittney Sykes | Julie Allemand | Maria Conde; Brittney Sykes | Julie Allemand | Teonni Key; Brittney Sykes | Kia Nurse | Maria Conde; Brittney Sykes | Kia Nurse | Teonni Key; Brittney Sykes | Maria Conde | Teonni Key; Julie Allemand | Kia Nurse | Maria Conde; Julie Allemand | Kia Nurse | Teonni Key; Julie Allemand | Maria Conde | Teonni Key; Kia Nurse | Maria Conde | Teonni Key,Alex Wilson | Angela Dugalic | Lauren Betts | Rori Harmon | Sonia Citron,Alex Wilson | Angela Dugalic | Lauren Betts | Rori Harmon | Sonia Citron,Alex Wilson || Angela Dugalic || Lauren Betts || Rori Harmon || Sonia Citron,Alex Wilson || Angela Dugalic || Lauren Betts || Rori Harmon || Sonia Citron,Alex Wilson | Angela Dugalic | Lauren Betts; Alex Wilson | Angela Dugalic | Rori Harmon; Alex Wilson | Angela Dugalic | Sonia Citron; Alex Wilson | Lauren Betts | Rori Harmon; Alex Wilson | Lauren Betts | Sonia Citron; Alex Wilson | Rori Harmon | Sonia Citron; Angela Dugalic | Lauren Betts | Rori Harmon; Angela Dugalic | Lauren Betts | Sonia Citron; Angela Dugalic | Rori Harmon | Sonia Citron; Lauren Betts | Rori Harmon | Sonia Citron,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key,Julie Allemand | Kia Nurse | Kiki Rice | Maria Conde | Teonni Key,Alex Wilson | Angela Dugalic | Lauren Betts | Rori Harmon | Sonia Citron,Alex Wilson | Angela Dugalic | Lauren Betts | Rori Harmon | Sonia Citron,Brittney Sykes | Julie Allemand | Kia Nurse | Maria Conde | Teonni Key
401856891,40185689196,96,1,1st Quarter,3:49,229.0,371.0,Lucy Olsen enters the game for Sonia Citron,6,13,False,0,False,2026-05-08T23:47:45Z,16,Washington Mystics,,WSH,away,584,Substitution,,,Lucy Olsen,Sonia Citron,,,,Lucy Olsen,Sonia Citron,,,,,,,Substitution,,,,6.0,13.0,0.0,0.0,,-7,7,WSH,Q1 3:49,Julie Allemand | Kia Nurse | Kiki Rice | Maria Conde | Teonni Key,Julie Allemand | Kia Nurse | Kiki Rice | Maria Conde | Teonni Key,Julie Allemand || Kia Nurse || Kiki Rice || Maria Conde || Teonni Key,Julie Allemand || Kia Nurse || Kiki Rice || Maria Conde || Teonni Key,Julie Allemand | Kia Nurse | Kiki Rice; Julie Allemand | Kia Nurse | Maria Conde; Julie Allemand | Kia Nurse | Teonni Key; Julie Allemand | Kiki Rice | Maria Conde; Julie Allemand | Kiki Rice | Teonni Key; Julie Allemand | Maria Conde | Teonni Key; Kia Nurse | Kiki Rice | Maria Conde; Kia Nurse | Kiki Rice | Teonni Key; Kia Nurse | Maria Conde | Teonni Key; Kiki Rice | Maria Conde | Teonni Key,Alex Wilson | Angela Dugalic | Lauren Betts | Rori Harmon | Sonia Citron,Alex Wilson | Angela Dugalic | Lauren Betts | Lucy Olsen | Rori Harmon,Alex Wilson || Angela Dugalic || Lauren Betts || Rori Harmon || Sonia Citron,Alex Wilson || Angela Dugalic || Lauren Betts || Lucy Olsen || Rori Harmon,Alex Wilson | Angela Dugalic | Lauren Betts; Alex Wilson | Angela Dugalic | Rori Harmon; Alex Wilson | Angela Dugalic | Sonia Citron; Alex Wilson | Lauren Betts | Rori Harmon; Alex Wilson | Lauren Betts | Sonia Citron; Alex Wilson | Rori Harmon | Sonia Citron; Angela Dugalic | Lauren Betts | Rori Harmon; Angela Dugalic | Lauren Betts | Sonia Citron; Angela Dugalic | Rori Harmon | Sonia Citron; Lauren Betts | Rori Harmon | Sonia Citron,Julie Allemand | Kia Nurse | Kiki Rice | Maria Conde | Teonni Key,Julie Allemand | Kia Nurse | Kiki Rice | Maria Conde | Teonni Key,Alex Wilson | Angela Dugalic | Lauren Betts | Rori Harmon | Sonia Citron,Alex Wilson | Angela Dugalic | Lauren Betts | Lucy Olsen | Rori Harmon,Alex Wilson | Angela Dugalic | Lauren Betts | Rori Harmon | Sonia Citron
401856891,401856891102,102,1,1st Quarter,3:11,191.0,409.0,Nyara Sabally enters the game for Teonni Key,6,13,False,0,False,2026-05-08T23:48:50Z,131935,Toronto Tempo,,TOR,home,584,Substitution,,,Nyara Sabally,Teonni Key,,,,Nyara Sabally,Teonni Key,,,,,,,Substitution,,,,6.0,13.0,0.0,0.0,,-7,7,WSH,Q1 3:11,Julie Allemand | Kia Nurse | Kiki Rice | Maria Conde | Teonni Key,Julie Allemand | Kia Nurse | Kiki Rice | Maria Conde | Nyara Sabally,Julie Allemand || Kia Nurse || Kiki Rice || Maria Conde || Teonni Key,Julie Allemand || Kia Nurse || Kiki Rice || Maria Conde || Nyara Sabally,Julie Allemand | Kia Nurse | Kiki Rice; Julie Allemand | Kia Nurse | Maria Conde; Julie Allemand | Kia Nurse | Teonni Key; Julie Allemand | Kiki Rice | Maria Conde; Julie Allemand | Kiki Rice | Teonni Key; Julie Allemand | Maria Conde | Teonni Key; Kia Nurse | Kiki Rice | Maria Conde; Kia Nurse | Kiki Rice | Teonni Key; Kia Nurse | Maria Conde | Teonni Key; Kiki Rice | Maria Conde | Teonni Key,Alex Wilson | Angela Dugalic | Lauren Betts | Lucy Olsen | Rori Harmon,Alex Wilson | Angela Dugalic | Lauren Betts | Lucy Olsen | Rori Harmon,Alex Wilson || Angela Dugalic || Lauren Betts || Lucy Olsen || Rori Harmon,Alex Wilson || Angela Dugalic || Lauren Betts || Lucy Olsen || Rori Harmon,Alex Wilson | Angela Dugalic | Lauren Betts; Alex Wilson | Angela Dugalic | Lucy Olsen; Alex Wilson | Angela Dugalic | Rori Harmon; Alex Wilson | Lauren Betts | Lucy Olsen; Alex Wilson | Lauren Betts | Rori Harmon; Alex Wilson | Lucy Olsen | Rori Harmon; Angela Dugalic | Lauren Betts | Lucy Olsen; Angela Dugalic | Lauren Betts | Rori Harmon; Angela Dugalic | Lucy Olsen | Rori Harmon; Lauren Betts | Lucy Olsen | Rori Harmon,Julie Allemand | Kia Nurse | Kiki Rice | Maria Conde | Teonni Key,Julie Allemand | Kia Nurse | Kiki Rice | Maria Conde | Nyara Sabally,Alex Wilson | Angela Dugalic | Lauren Betts | Lucy Olsen | Rori Harmon,Alex Wilson | Angela Dugalic | Lauren Betts | Lucy Olsen | Rori Harmon,Julie Allemand | Kia Nurse | Kiki Rice | Maria Conde | Teonni Key
401856891,401856891126,126,1,1st Quarter,44.4,44.4,555.6,Laura Juskaite enters the game for Maria Conde,13,15,False,0,False,2026-05-08T23:52:07Z,131935,Toronto Tempo,,TOR,home,584,Substitution,,,Laura Juskaite,Maria Conde,,,,Laura Juskaite,Maria Conde,,,,,,,Substitution,,,,13.0,15.0,0.0,0.0,,-2,2,WSH,Q1 44.4,Julie Allemand | Kia Nurse | Kiki Rice | Maria Conde | Nyara Sabally,Julie Allemand | Kia Nurse | Kiki Rice | Laura Juskaite | Nyara Sabally,Julie Allemand || Kia Nurse || Kiki Rice || Maria Conde || Nyara Sabally,Julie Allemand || Kia Nurse || Kiki Rice || Laura Juskaite || Nyara Sabally,Julie Allemand | Kia Nurse | Kiki Rice; Julie Allemand | Kia Nurse | Maria Conde; Julie Allemand | Kia Nurse | Nyara Sabally; Julie Allemand | Kiki Rice | Maria Conde; Julie Allemand | Kiki Rice | Nyara Sabally; Julie Allemand | Maria Conde | Nyara Sabally; Kia Nurse | Kiki Rice | Maria Conde; Kia Nurse | Kiki Rice | Nyara Sabally; Kia Nurse | Maria Conde | Nyara Sabally; Kiki Rice | Maria Conde | Nyara Sabally,Alex Wilson | Angela Dugalic | Lauren Betts | Lucy Olsen | Rori Harmon,Alex Wilson | Angela Dugalic | Lauren Betts | Lucy Olsen | Rori Harmon,Alex Wilson || Angela Dugalic || Lauren Betts || Lucy Olsen || Rori Harmon,Alex Wilson || Angela Dugalic || Lauren Betts || Lucy Olsen || Rori Harmon,Alex Wilson | Angela Dugalic | Lauren Betts; Alex Wilson | Angela Dugalic | Lucy Olsen; Alex Wilson | Angela Dugalic | Rori Harmon; Alex Wilson | Lauren Betts | Lucy Olsen; Alex Wilson | Lauren Betts | Rori Harmon; Alex Wilson | Lucy Olsen | Rori Harmon; Angela Dugalic | Lauren Betts | Lucy Olsen; Angela Dugalic | Lauren Betts | Rori Harmon; Angela Dugalic | Lucy Olsen | Rori Harmon; Lauren Betts | Lucy Olsen | Rori Harmon,Julie Allemand | Kia Nurse | Kiki Rice | Maria Conde | Nyara Sabally,Julie Allemand | Kia Nurse | Kiki Rice | Laura Juskaite | Nyara Sabally,Alex Wilson | Angela Dugalic | Lauren Betts | Lucy Olsen | Rori Harmon,Alex Wilson | Angela Dugalic | Lauren Betts | Lucy Olsen | Rori Harmon,Julie Allemand | Kia Nurse | Kiki Rice | Maria Conde | Nyara Sabally
